0.018501, 16, 32, 60, 30 
0.001028, 32, 1, 60, 30 
0.000808, 32, 2, 60, 30 
0.000692, 32, 4, 60, 30 
0.005897, 32, 8, 60, 30 
0.009800, 32, 16, 60, 30 
0.022876, 32, 32, 60, 30 
0.045147, 1, 1, 120, 30 
0.046095, 1, 2, 120, 30 
0.036131, 1, 4, 120, 30 
0.032301, 1, 8, 120, 30 
0.032334, 1, 16, 120, 30 
0.041220, 1, 32, 120, 30 
0.022808, 2, 1, 120, 30 
0.019584, 2, 2, 120, 30 
0.018513, 2, 4, 120, 30 
0.016611, 2, 8, 120, 30 
0.014284, 2, 16, 120, 30 
0.080346, 2, 32, 120, 30 
0.011925, 4, 1, 120, 30 
0.011590, 4, 2, 120, 30 
0.009323, 4, 4, 120, 30 
0.008559, 4, 8, 120, 30 
0.039517, 4, 16, 120, 30 
1.203383, 4, 32, 120, 30 
0.006067, 8, 1, 120, 30 
0.004716, 8, 2, 120, 30 
0.003302, 8, 4, 120, 30 
0.002875, 8, 8, 120, 30 
0.050577, 8, 16, 120, 30 
0.032588, 8, 32, 120, 30 
0.003280, 16, 1, 120, 30 
0.002700, 16, 2, 120, 30 
0.002041, 16, 4, 120, 30 
0.560509, 16, 8, 120, 30 
0.018432, 16, 16, 120, 30 
0.034986, 16, 32, 120, 30 
0.002249, 32, 1, 120, 30 
0.001133, 32, 2, 120, 30 
0.041784, 32, 4, 120, 30 
0.009148, 32, 8, 120, 30 
0.017562, 32, 16, 120, 30 
0.035174, 32, 32, 120, 30 
0.091607, 1, 1, 240, 30 
0.092171, 1, 2, 240, 30 
0.073334, 1, 4, 240, 30 
0.065410, 1, 8, 240, 30 
0.063716, 1, 16, 240, 30 
0.085322, 1, 32, 240, 30 
0.046748, 2, 1, 240, 30 
0.045123, 2, 2, 240, 30 
0.037953, 2, 4, 240, 30 
0.032255, 2, 8, 240, 30 
0.027764, 2, 16, 240, 30 
0.039693, 2, 32, 240, 30 
0.022816, 4, 1, 240, 30 
0.022684, 4, 2, 240, 30 
0.018024, 4, 4, 240, 30 
0.014903, 4, 8, 240, 30 
0.012029, 4, 16, 240, 30 
1.945118, 4, 32, 240, 30 
0.011882, 8, 1, 240, 30 
0.009023, 8, 2, 240, 30 
0.006465, 8, 4, 240, 30 
0.004908, 8, 8, 240, 30 
0.015567, 8, 16, 240, 30 
0.060807, 8, 32, 240, 30 
0.006155, 16, 1, 240, 30 
0.004668, 16, 2, 240, 30 
0.003240, 16, 4, 240, 30 
1.195828, 16, 8, 240, 30 
0.033297, 16, 16, 240, 30 
0.071206, 16, 32, 240, 30 
0.003325, 32, 1, 240, 30 
0.002177, 32, 2, 240, 30 
0.007041, 32, 4, 240, 30 
0.016733, 32, 8, 240, 30 
0.033473, 32, 16, 240, 30 
0.068930, 32, 32, 240, 30 
0.182978, 1, 1, 480, 30 
0.182775, 1, 2, 480, 30 
0.146486, 1, 4, 480, 30 
0.131346, 1, 8, 480, 30 
0.124607, 1, 16, 480, 30 
0.158963, 1, 32, 480, 30 
0.091963, 2, 1, 480, 30 
0.087864, 2, 2, 480, 30 
0.070090, 2, 4, 480, 30 
0.065883, 2, 8, 480, 30 
0.058148, 2, 16, 480, 30 
0.065646, 2, 32, 480, 30 
0.047561, 4, 1, 480, 30 
0.044660, 4, 2, 480, 30 
0.031476, 4, 4, 480, 30 
0.029299, 4, 8, 480, 30 
0.026480, 4, 16, 480, 30 
9.553909, 4, 32, 480, 30 
0.024021, 8, 1, 480, 30 
0.017622, 8, 2, 480, 30 
0.012634, 8, 4, 480, 30 
0.009603, 8, 8, 480, 30 
0.167935, 8, 16, 480, 30 
0.125473, 8, 32, 480, 30 
0.012183, 16, 1, 480, 30 
0.008790, 16, 2, 480, 30 
0.005984, 16, 4, 480, 30 
1.018101, 16, 8, 480, 30 
0.064643, 16, 16, 480, 30 
0.141766, 16, 32, 480, 30 
0.006062, 32, 1, 480, 30 
0.003904, 32, 2, 480, 30 
0.002796, 32, 4, 480, 30 
0.030762, 32, 8, 480, 30 
0.066701, 32, 16, 480, 30 
0.140544, 32, 32, 480, 30 
0.363422, 1, 1, 960, 30 
0.373681, 1, 2, 960, 30 
0.295304, 1, 4, 960, 30 
0.265393, 1, 8, 960, 30 
0.248512, 1, 16, 960, 30 
0.336694, 1, 32, 960, 30 
0.193299, 2, 1, 960, 30 
0.178515, 2, 2, 960, 30 
0.147658, 2, 4, 960, 30 
0.127701, 2, 8, 960, 30 
0.110581, 2, 16, 960, 30 
0.173934, 2, 32, 960, 30 
0.092212, 4, 1, 960, 30 
0.088258, 4, 2, 960, 30 
0.070700, 4, 4, 960, 30 
0.056034, 4, 8, 960, 30 
0.054467, 4, 16, 960, 30 
4.056116, 4, 32, 960, 30 
0.047579, 8, 1, 960, 30 
0.034399, 8, 2, 960, 30 
0.024755, 8, 4, 960, 30 
0.018525, 8, 8, 960, 30 
0.200839, 8, 16, 960, 30 
0.248442, 8, 32, 960, 30 
0.024084, 16, 1, 960, 30 
0.017634, 16, 2, 960, 30 
0.011744, 16, 4, 960, 30 
0.519580, 16, 8, 960, 30 
0.129866, 16, 16, 960, 30 
0.284508, 16, 32, 960, 30 
0.012363, 32, 1, 960, 30 
0.007345, 32, 2, 960, 30 
0.011159, 32, 4, 960, 30 
0.060644, 32, 8, 960, 30 
0.134773, 32, 16, 960, 30 
0.284213, 32, 32, 960, 30 
0.037887, 1, 1, 30, 60 
0.028271, 1, 2, 30, 60 
0.019608, 1, 4, 30, 60 
0.015654, 1, 8, 30, 60 
0.014022, 1, 16, 30, 60 
0.015195, 1, 32, 30, 60 
0.019354, 2, 1, 30, 60 
0.014534, 2, 2, 30, 60 
0.009879, 2, 4, 30, 60 
0.008039, 2, 8, 30, 60 
0.006473, 2, 16, 30, 60 
0.024922, 2, 32, 30, 60 
0.010380, 4, 1, 30, 60 
0.007763, 4, 2, 30, 60 
0.005328, 4, 4, 30, 60 
0.004169, 4, 8, 30, 60 
0.035404, 4, 16, 30, 60 
0.597464, 4, 32, 30, 60 
0.005429, 8, 1, 30, 60 
0.003372, 8, 2, 30, 60 
0.002332, 8, 4, 30, 60 
0.002014, 8, 8, 30, 60 
0.241460, 8, 16, 30, 60 
0.010511, 8, 32, 30, 60 
0.002822, 16, 1, 30, 60 
0.001878, 16, 2, 30, 60 
0.001694, 16, 4, 30, 60 
0.161926, 16, 8, 30, 60 
0.007591, 16, 16, 30, 60 
0.010993, 16, 32, 30, 60 
0.001568, 32, 1, 30, 60 
0.001093, 32, 2, 30, 60 
0.000703, 32, 4, 30, 60 
0.006568, 32, 8, 30, 60 
0.005757, 32, 16, 30, 60 
0.009660, 32, 32, 30, 60 
0.081047, 1, 1, 60, 60 
0.055200, 1, 2, 60, 60 
0.039281, 1, 4, 60, 60 
0.031153, 1, 8, 60, 60 
0.027008, 1, 16, 60, 60 
0.030579, 1, 32, 60, 60 
0.038627, 2, 1, 60, 60 
0.028978, 2, 2, 60, 60 
0.019656, 2, 4, 60, 60 
0.015599, 2, 8, 60, 60 
0.013102, 2, 16, 60, 60 
0.013495, 2, 32, 60, 60 
0.020443, 4, 1, 60, 60 
0.014073, 4, 2, 60, 60 
0.009521, 4, 4, 60, 60 
0.007589, 4, 8, 60, 60 
0.020990, 4, 16, 60, 60 
0.240198, 4, 32, 60, 60 
0.010867, 8, 1, 60, 60 
0.006982, 8, 2, 60, 60 
0.004262, 8, 4, 60, 60 
0.004049, 8, 8, 60, 60 
0.066591, 8, 16, 60, 60 
0.018452, 8, 32, 60, 60 
0.005661, 16, 1, 60, 60 
0.003739, 16, 2, 60, 60 
0.002399, 16, 4, 60, 60 
0.239554, 16, 8, 60, 60 
0.009325, 16, 16, 60, 60 
0.016235, 16, 32, 60, 60 
0.003207, 32, 1, 60, 60 
0.001698, 32, 2, 60, 60 
0.001154, 32, 4, 60, 60 
0.005418, 32, 8, 60, 60 
0.009294, 32, 16, 60, 60 
0.018155, 32, 32, 60, 60 
0.161453, 1, 1, 120, 60 
0.117797, 1, 2, 120, 60 
0.077278, 1, 4, 120, 60 
0.059450, 1, 8, 120, 60 
0.054310, 1, 16, 120, 60 
0.055837, 1, 32, 120, 60 
0.076267, 2, 1, 120, 60 
0.057601, 2, 2, 120, 60 
0.038585, 2, 4, 120, 60 
0.030729, 2, 8, 120, 60 
0.025240, 2, 16, 120, 60 
0.071460, 2, 32, 120, 60 
0.040279, 4, 1, 120, 60 
0.029698, 4, 2, 120, 60 
0.017475, 4, 4, 120, 60 
0.015018, 4, 8, 120, 60 
0.011175, 4, 16, 120, 60 
0.258954, 4, 32, 120, 60 
0.020375, 8, 1, 120, 60 
0.012716, 8, 2, 120, 60 
0.007812, 8, 4, 120, 60 
0.005428, 8, 8, 120, 60 
0.067639, 8, 16, 120, 60 
0.031581, 8, 32, 120, 60 
0.011149, 16, 1, 120, 60 
0.006981, 16, 2, 120, 60 
0.004336, 16, 4, 120, 60 
0.558913, 16, 8, 120, 60 
0.016353, 16, 16, 120, 60 
0.036339, 16, 32, 120, 60 
0.005586, 32, 1, 120, 60 
0.003166, 32, 2, 120, 60 
0.002091, 32, 4, 120, 60 
0.008463, 32, 8, 120, 60 
0.015759, 32, 16, 120, 60 
0.035077, 32, 32, 120, 60 
0.306834, 1, 1, 240, 60 
0.227863, 1, 2, 240, 60 
0.153138, 1, 4, 240, 60 
0.118678, 1, 8, 240, 60 
0.107650, 1, 16, 240, 60 
0.110281, 1, 32, 240, 60 
0.155326, 2, 1, 240, 60 
0.114583, 2, 2, 240, 60 
0.077324, 2, 4, 240, 60 
0.061164, 2, 8, 240, 60 
0.050274, 2, 16, 240, 60 
0.056640, 2, 32, 240, 60 
0.076461, 4, 1, 240, 60 
0.058453, 4, 2, 240, 60 
0.038812, 4, 4, 240, 60 
0.030202, 4, 8, 240, 60 
0.023651, 4, 16, 240, 60 
2.608737, 4, 32, 240, 60 
0.040578, 8, 1, 240, 60 
0.028460, 8, 2, 240, 60 
0.014632, 8, 4, 240, 60 
0.010103, 8, 8, 240, 60 
0.116623, 8, 16, 240, 60 
0.061155, 8, 32, 240, 60 
0.020327, 16, 1, 240, 60 
0.012843, 16, 2, 240, 60 
0.007300, 16, 4, 240, 60 
1.192856, 16, 8, 240, 60 
0.031272, 16, 16, 240, 60 
0.067402, 16, 32, 240, 60 
0.010871, 32, 1, 240, 60 
0.005972, 32, 2, 240, 60 
0.003579, 32, 4, 240, 60 
0.016454, 32, 8, 240, 60 
0.032527, 32, 16, 240, 60 
0.070053, 32, 32, 240, 60 
0.605645, 1, 1, 480, 60 
0.416984, 1, 2, 480, 60 
0.308478, 1, 4, 480, 60 
0.236899, 1, 8, 480, 60 
0.215783, 1, 16, 480, 60 
0.221857, 1, 32, 480, 60 
0.304638, 2, 1, 480, 60 
0.227499, 2, 2, 480, 60 
0.153821, 2, 4, 480, 60 
0.119891, 2, 8, 480, 60 
0.096214, 2, 16, 480, 60 
0.289452, 2, 32, 480, 60 
0.151485, 4, 1, 480, 60 
0.112066, 4, 2, 480, 60 
0.077522, 4, 4, 480, 60 
0.045994, 4, 8, 480, 60 
0.045300, 4, 16, 480, 60 
1.798592, 4, 32, 480, 60 
0.080833, 8, 1, 480, 60 
0.050145, 8, 2, 480, 60 
0.029820, 8, 4, 480, 60 
0.019527, 8, 8, 480, 60 
0.018952, 8, 16, 480, 60 
0.122496, 8, 32, 480, 60 
0.041168, 16, 1, 480, 60 
0.024906, 16, 2, 480, 60 
0.014356, 16, 4, 480, 60 
2.392170, 16, 8, 480, 60 
0.062350, 16, 16, 480, 60 
0.133583, 16, 32, 480, 60 
0.020286, 32, 1, 480, 60 
0.011161, 32, 2, 480, 60 
0.007971, 32, 4, 480, 60 
0.029528, 32, 8, 480, 60 
0.062536, 32, 16, 480, 60 
0.143706, 32, 32, 480, 60 
1.208894, 1, 1, 960, 60 
0.945225, 1, 2, 960, 60 
0.614728, 1, 4, 960, 60 
0.495296, 1, 8, 960, 60 
0.428983, 1, 16, 960, 60 
0.447072, 1, 32, 960, 60 
0.626203, 2, 1, 960, 60 
0.469042, 2, 2, 960, 60 
0.311627, 2, 4, 960, 60 
0.228014, 2, 8, 960, 60 
0.190948, 2, 16, 960, 60 
0.241168, 2, 32, 960, 60 
0.315014, 4, 1, 960, 60 
0.231210, 4, 2, 960, 60 
0.150611, 4, 4, 960, 60 
0.104416, 4, 8, 960, 60 
0.089861, 4, 16, 960, 60 
0.112481, 4, 32, 960, 60 
0.155742, 8, 1, 960, 60 
0.099496, 8, 2, 960, 60 
0.058139, 8, 4, 960, 60 
0.040736, 8, 8, 960, 60 
0.029667, 8, 16, 960, 60 
0.248787, 8, 32, 960, 60 
0.080824, 16, 1, 960, 60 
0.048881, 16, 2, 960, 60 
0.027442, 16, 4, 960, 60 
4.752658, 16, 8, 960, 60 
0.124521, 16, 16, 960, 60 
0.276974, 16, 32, 960, 60 
0.041561, 32, 1, 960, 60 
0.021923, 32, 2, 960, 60 
0.081091, 32, 4, 960, 60 
0.055824, 32, 8, 960, 60 
0.125420, 32, 16, 960, 60 
0.292100, 32, 32, 960, 60 
0.145411, 1, 1, 30, 120 
0.087834, 1, 2, 30, 120 
0.051004, 1, 4, 30, 120 
0.034093, 1, 8, 30, 120 
0.026836, 1, 16, 30, 120 
0.026177, 1, 32, 30, 120 
0.074417, 2, 1, 30, 120 
0.043215, 2, 2, 30, 120 
0.025242, 2, 4, 30, 120 
0.017319, 2, 8, 30, 120 
0.011659, 2, 16, 30, 120 
0.201912, 2, 32, 30, 120 
0.036764, 4, 1, 30, 120 
0.020641, 4, 2, 30, 120 
0.012270, 4, 4, 30, 120 
0.009030, 4, 8, 30, 120 
0.006781, 4, 16, 30, 120 
0.641501, 4, 32, 30, 120 
0.020314, 8, 1, 30, 120 
0.011209, 8, 2, 30, 120 
0.006083, 8, 4, 30, 120 
0.004144, 8, 8, 30, 120 
0.098517, 8, 16, 30, 120 
0.017165, 8, 32, 30, 120 
0.010320, 16, 1, 30, 120 
0.006079, 16, 2, 30, 120 
0.003334, 16, 4, 30, 120 
0.166237, 16, 8, 30, 120 
0.009946, 16, 16, 30, 120 
0.010461, 16, 32, 30, 120 
0.008557, 32, 1, 30, 120 
0.002911, 32, 2, 30, 120 
0.020452, 32, 4, 30, 120 
0.006549, 32, 8, 30, 120 
0.007467, 32, 16, 30, 120 
0.009741, 32, 32, 30, 120 
0.297154, 1, 1, 60, 120 
0.171723, 1, 2, 60, 120 
0.101529, 1, 4, 60, 120 
0.067856, 1, 8, 60, 120 
0.053339, 1, 16, 60, 120 
0.049906, 1, 32, 60, 120 
0.151154, 2, 1, 60, 120 
0.089950, 2, 2, 60, 120 
0.052856, 2, 4, 60, 120 
0.033946, 2, 8, 60, 120 
0.024819, 2, 16, 60, 120 
0.029521, 2, 32, 60, 120 
0.069299, 4, 1, 60, 120 
0.045218, 4, 2, 60, 120 
0.024593, 4, 4, 60, 120 
0.016227, 4, 8, 60, 120 
0.012550, 4, 16, 60, 120 
0.364166, 4, 32, 60, 120 
0.039239, 8, 1, 60, 120 
0.021726, 8, 2, 60, 120 
0.011863, 8, 4, 60, 120 
0.007239, 8, 8, 60, 120 
0.227931, 8, 16, 60, 120 
0.028196, 8, 32, 60, 120 
0.023058, 16, 1, 60, 120 
0.011133, 16, 2, 60, 120 
0.006197, 16, 4, 60, 120 
0.324124, 16, 8, 60, 120 
0.014827, 16, 16, 60, 120 
0.017947, 16, 32, 60, 120 
0.010372, 32, 1, 60, 120 
0.005413, 32, 2, 60, 120 
0.003752, 32, 4, 60, 120 
0.007796, 32, 8, 60, 120 
0.012423, 32, 16, 60, 120 
0.014622, 32, 32, 60, 120 
0.553820, 1, 1, 120, 120 
0.357333, 1, 2, 120, 120 
0.194950, 1, 4, 120, 120 
0.131307, 1, 8, 120, 120 
0.105352, 1, 16, 120, 120 
0.099341, 1, 32, 120, 120 
0.286863, 2, 1, 120, 120 
0.171585, 2, 2, 120, 120 
0.100983, 2, 4, 120, 120 
0.068052, 2, 8, 120, 120 
0.047391, 2, 16, 120, 120 
0.047555, 2, 32, 120, 120 
0.147489, 4, 1, 120, 120 
0.088855, 4, 2, 120, 120 
0.050467, 4, 4, 120, 120 
0.033363, 4, 8, 120, 120 
0.023671, 4, 16, 120, 120 
0.189010, 4, 32, 120, 120 
0.073151, 8, 1, 120, 120 
0.040748, 8, 2, 120, 120 
0.022560, 8, 4, 120, 120 
0.013992, 8, 8, 120, 120 
0.531933, 8, 16, 120, 120 
0.060663, 8, 32, 120, 120 
0.037266, 16, 1, 120, 120 
0.021916, 16, 2, 120, 120 
0.012172, 16, 4, 120, 120 
0.643538, 16, 8, 120, 120 
0.026059, 16, 16, 120, 120 
0.042562, 16, 32, 120, 120 
0.019950, 32, 1, 120, 120 
0.010628, 32, 2, 120, 120 
0.076897, 32, 4, 120, 120 
0.011539, 32, 8, 120, 120 
0.014966, 32, 16, 120, 120 
0.028672, 32, 32, 120, 120 
1.142556, 1, 1, 240, 120 
0.694021, 1, 2, 240, 120 
0.400043, 1, 4, 240, 120 
0.271807, 1, 8, 240, 120 
0.210868, 1, 16, 240, 120 
0.195932, 1, 32, 240, 120 
0.572843, 2, 1, 240, 120 
0.354801, 2, 2, 240, 120 
0.201528, 2, 4, 240, 120 
0.110479, 2, 8, 240, 120 
0.098733, 2, 16, 240, 120 
0.085610, 2, 32, 240, 120 
0.294127, 4, 1, 240, 120 
0.172496, 4, 2, 240, 120 
0.096780, 4, 4, 240, 120 
0.063939, 4, 8, 240, 120 
0.045460, 4, 16, 240, 120 
1.756864, 4, 32, 240, 120 
0.151077, 8, 1, 240, 120 
0.081859, 8, 2, 240, 120 
0.044964, 8, 4, 240, 120 
0.025581, 8, 8, 240, 120 
0.142801, 8, 16, 240, 120 
0.123682, 8, 32, 240, 120 
0.071297, 16, 1, 240, 120 
0.041710, 16, 2, 240, 120 
0.022048, 16, 4, 240, 120 
0.779792, 16, 8, 240, 120 
0.041530, 16, 16, 240, 120 
0.056334, 16, 32, 240, 120 
0.040359, 32, 1, 240, 120 
0.021405, 32, 2, 240, 120 
0.011631, 32, 4, 240, 120 
0.019790, 32, 8, 240, 120 
0.025758, 32, 16, 240, 120 
0.061846, 32, 32, 240, 120 
2.262765, 1, 1, 480, 120 
1.420823, 1, 2, 480, 120 
0.780851, 1, 4, 480, 120 
0.520504, 1, 8, 480, 120 
0.414665, 1, 16, 480, 120 
0.401622, 1, 32, 480, 120 
1.142220, 2, 1, 480, 120 
0.689173, 2, 2, 480, 120 
0.404729, 2, 4, 480, 120 
0.250379, 2, 8, 480, 120 
0.203754, 2, 16, 480, 120 
0.198270, 2, 32, 480, 120 
0.558839, 4, 1, 480, 120 
0.345876, 4, 2, 480, 120 
0.196046, 4, 4, 480, 120 
0.127044, 4, 8, 480, 120 
0.090747, 4, 16, 480, 120 
0.839744, 4, 32, 480, 120 
0.296349, 8, 1, 480, 120 
0.162847, 8, 2, 480, 120 
0.089164, 8, 4, 480, 120 
0.063756, 8, 8, 480, 120 
0.059471, 8, 16, 480, 120 
0.218498, 8, 32, 480, 120 
0.149424, 16, 1, 480, 120 
0.082177, 16, 2, 480, 120 
0.043242, 16, 4, 480, 120 
2.371944, 16, 8, 480, 120 
0.088667, 16, 16, 480, 120 
0.116958, 16, 32, 480, 120 
0.076176, 32, 1, 480, 120 
0.039187, 32, 2, 480, 120 
0.034745, 32, 4, 480, 120 
0.037986, 32, 8, 480, 120 
0.045434, 32, 16, 480, 120 
0.122433, 32, 32, 480, 120 
4.426568, 1, 1, 960, 120 
2.731941, 1, 2, 960, 120 
1.515331, 1, 4, 960, 120 
1.101762, 1, 8, 960, 120 
0.827251, 1, 16, 960, 120 
0.782186, 1, 32, 960, 120 
2.252747, 2, 1, 960, 120 
1.397648, 2, 2, 960, 120 
0.804370, 2, 4, 960, 120 
0.537450, 2, 8, 960, 120 
0.381932, 2, 16, 960, 120 
0.366272, 2, 32, 960, 120 
1.131818, 4, 1, 960, 120 
0.681476, 4, 2, 960, 120 
0.395655, 4, 4, 960, 120 
0.257979, 4, 8, 960, 120 
0.181430, 4, 16, 960, 120 
10.708049, 4, 32, 960, 120 
0.563672, 8, 1, 960, 120 
0.326924, 8, 2, 960, 120 
0.172921, 8, 4, 960, 120 
0.106475, 8, 8, 960, 120 
0.107711, 8, 16, 960, 120 
0.436591, 8, 32, 960, 120 
0.297950, 16, 1, 960, 120 
0.162974, 16, 2, 960, 120 
0.085983, 16, 4, 960, 120 
4.158266, 16, 8, 960, 120 
0.144588, 16, 16, 960, 120 
0.213404, 16, 32, 960, 120 
0.151351, 32, 1, 960, 120 
0.076979, 32, 2, 960, 120 
0.044401, 32, 4, 960, 120 
0.075388, 32, 8, 960, 120 
0.123162, 32, 16, 960, 120 
0.250475, 32, 32, 960, 120 
0.525250, 1, 1, 30, 240 
0.290502, 1, 2, 30, 240 
0.157670, 1, 4, 30, 240 
0.095824, 1, 8, 30, 240 
0.063578, 1, 16, 30, 240 
0.050398, 1, 32, 30, 240 
0.265289, 2, 1, 30, 240 
0.149069, 2, 2, 30, 240 
0.078929, 2, 4, 30, 240 
0.047523, 2, 8, 30, 240 
0.031273, 2, 16, 30, 240 
0.037425, 2, 32, 30, 240 
0.140452, 4, 1, 30, 240 
0.078438, 4, 2, 30, 240 
0.042154, 4, 4, 30, 240 
0.024624, 4, 8, 30, 240 
0.020046, 4, 16, 30, 240 
0.636728, 4, 32, 30, 240 
0.071710, 8, 1, 30, 240 
0.039218, 8, 2, 30, 240 
0.021106, 8, 4, 30, 240 
0.024501, 8, 8, 30, 240 
0.101065, 8, 16, 30, 240 
0.024875, 8, 32, 30, 240 
0.038016, 16, 1, 30, 240 
0.020213, 16, 2, 30, 240 
0.010524, 16, 4, 30, 240 
0.162108, 16, 8, 30, 240 
0.013993, 16, 16, 30, 240 
0.022647, 16, 32, 30, 240 
0.019316, 32, 1, 30, 240 
0.010264, 32, 2, 30, 240 
0.048891, 32, 4, 30, 240 
0.012273, 32, 8, 30, 240 
0.010970, 32, 16, 30, 240 
0.017446, 32, 32, 30, 240 
1.049464, 1, 1, 60, 240 
0.589240, 1, 2, 60, 240 
0.313644, 1, 4, 60, 240 
0.187689, 1, 8, 60, 240 
0.126844, 1, 16, 60, 240 
0.097863, 1, 32, 60, 240 
0.524561, 2, 1, 60, 240 
0.301429, 2, 2, 60, 240 
0.157840, 2, 4, 60, 240 
0.097441, 2, 8, 60, 240 
0.059107, 2, 16, 60, 240 
0.048315, 2, 32, 60, 240 
0.273622, 4, 1, 60, 240 
0.150390, 4, 2, 60, 240 
0.078885, 4, 4, 60, 240 
0.048690, 4, 8, 60, 240 
0.029485, 4, 16, 60, 240 
1.216127, 4, 32, 60, 240 
0.151667, 8, 1, 60, 240 
0.080353, 8, 2, 60, 240 
0.041797, 8, 4, 60, 240 
0.053675, 8, 8, 60, 240 
0.060299, 8, 16, 60, 240 
0.043903, 8, 32, 60, 240 
0.075791, 16, 1, 60, 240 
0.040314, 16, 2, 60, 240 
0.021361, 16, 4, 60, 240 
0.260130, 16, 8, 60, 240 
0.029320, 16, 16, 60, 240 
0.026002, 16, 32, 60, 240 
0.037698, 32, 1, 60, 240 
0.019580, 32, 2, 60, 240 
0.011248, 32, 4, 60, 240 
0.019425, 32, 8, 60, 240 
0.023740, 32, 16, 60, 240 
0.022327, 32, 32, 60, 240 
2.117865, 1, 1, 120, 240 
1.150631, 1, 2, 120, 240 
0.643454, 1, 4, 120, 240 
0.378711, 1, 8, 120, 240 
0.251975, 1, 16, 120, 240 
0.196749, 1, 32, 120, 240 
1.066105, 2, 1, 120, 240 
0.600319, 2, 2, 120, 240 
0.315527, 2, 4, 120, 240 
0.190442, 2, 8, 120, 240 
0.125984, 2, 16, 120, 240 
0.097386, 2, 32, 120, 240 
0.546238, 4, 1, 120, 240 
0.298479, 4, 2, 120, 240 
0.161138, 4, 4, 120, 240 
0.091067, 4, 8, 120, 240 
0.059115, 4, 16, 120, 240 
2.094023, 4, 32, 120, 240 
0.269820, 8, 1, 120, 240 
0.149402, 8, 2, 120, 240 
0.077658, 8, 4, 120, 240 
0.046928, 8, 8, 120, 240 
0.084952, 8, 16, 120, 240 
0.110623, 8, 32, 120, 240 
0.149191, 16, 1, 120, 240 
0.079421, 16, 2, 120, 240 
0.039180, 16, 4, 120, 240 
0.640180, 16, 8, 120, 240 
0.056839, 16, 16, 120, 240 
0.064707, 16, 32, 120, 240 
0.075913, 32, 1, 120, 240 
0.039030, 32, 2, 120, 240 
0.032053, 32, 4, 120, 240 
0.029786, 32, 8, 120, 240 
0.044007, 32, 16, 120, 240 
0.044236, 32, 32, 120, 240 
4.210519, 1, 1, 240, 240 
2.299787, 1, 2, 240, 240 
1.273026, 1, 4, 240, 240 
0.750170, 1, 8, 240, 240 
0.515837, 1, 16, 240, 240 
0.392744, 1, 32, 240, 240 
2.110169, 2, 1, 240, 240 
1.208010, 2, 2, 240, 240 
0.642169, 2, 4, 240, 240 
0.377245, 2, 8, 240, 240 
0.240754, 2, 16, 240, 240 
0.198259, 2, 32, 240, 240 
1.122854, 4, 1, 240, 240 
0.586467, 4, 2, 240, 240 
0.315521, 4, 4, 240, 240 
0.188873, 4, 8, 240, 240 
0.114016, 4, 16, 240, 240 
2.120439, 4, 32, 240, 240 
0.528964, 8, 1, 240, 240 
0.297566, 8, 2, 240, 240 
0.150121, 8, 4, 240, 240 
